x,y,frame
588.220930232558,28.093023255814,7
585.55421686747,414.759036144578,7
608.950819672131,620.418032786885,7
609.714285714286,173.085714285714,7
622.030303030303,6.96969696969697,7
623,64.7209302325581,7
3.61904761904762,492.809523809524,8
22.25,285.453703703704,8
31.4252873563218,222.816091954023,8
40.2857142857143,262.380952380952,8
38.6666666666667,570.041666666667,8
64.7263157894737,376.684210526316,8
68.19,548.49,8
82.1595744680851,518.765957446809,8
81.5411764705882,350.341176470588,8
134.45652173913,454.054347826087,8
169.178571428571,258.083333333333,8
182.494623655914,506.978494623656,8
198.80612244898,160.071428571429,8
202.4,306.133333333333,8
213.087378640777,337.300970873786,8
240.321100917431,577.275229357798,8
286.716049382716,568.246913580247,8
301.648936170213,164.255319148936,8
354.386666666667,398.106666666667,8
364.621621621622,652.837837837838,8
371.619047619048,362.619047619048,8
380.785714285714,589.542857142857,8
380.767123287671,407.479452054795,8
400.134615384615,136.163461538462,8
401.381578947368,304.671052631579,8
408.931034482759,566.471264367816,8
417.246575342466,650.986301369863,8
460.186274509804,588.156862745098,8
474.935064935065,468.181818181818,8
484.328947368421,94.3026315789474,8
489.16,64.08,8
509.157142857143,389.471428571429,8
508.55,115.2875,8
510.146341463415,73.5121951219512,8
524.875968992248,130.705426356589,8
528.720720720721,550.171171171171,8
535.955555555556,58.4444444444444,8
543.093023255814,523.651162790698,8
563.658536585366,6.48780487804878,8
581.947368421053,8.06315789473684,8
585.297297297297,418.013513513513,8
593.19587628866,649.020618556701,8
621.629213483146,4.80898876404494,8
622.938271604938,61.5925925925926,8
4.1505376344086,491.483870967742,9
20.8048780487805,283.19512195122,9
30.6162790697674,220.674418604651,9
39.551724137931,260.252873563218,9
40.64,400.053333333333,9
53.8295454545455,640.136363636364,9
58.6896551724138,269.956896551724,9
65.7954545454545,375.443181818182,9
81.8865979381443,349.59793814433,9
86.327868852459,543.229508196721,9
133.783783783784,454.756756756757,9
213.34693877551,337.336734693878,9
241.737704918033,577.540983606557,9
287.471264367816,13.1034482758621,9
288.252873563218,567,9
299.669421487603,163.876033057851,9
315.663043478261,104.902173913043,9
317.069444444444,187.75,9
325.10101010101,26.6969696969697,9
330.5875,526.15,9
335.513513513513,421.756756756757,9
357.11214953271,192.897196261682,9
371.1875,362.741071428571,9
387.818181818182,50.8441558441558,9
382.364485981308,593.990654205607,9
388.602564102564,562.410256410256,9
398.913461538462,136.346153846154,9
398.702702702703,620.121621621622,9
406.166666666667,276.366666666667,9
410.142857142857,567.246753246753,9
418.818181818182,651.829545454545,9
448.561797752809,468.38202247191,9
487,95.6710526315789,9
489.558139534884,115.860465116279,9
507.975,389.925,9
509.953488372093,117.616279069767,9
516.614754098361,530.983606557377,9
526.428571428571,573.337662337662,9
530.539473684211,549.078947368421,9
536.375,58.6666666666667,9
544.037974683544,522.784810126582,9
562.151515151515,6.1010101010101,9
562.772357723577,591.341463414634,9
571.254716981132,478.641509433962,9
582.166666666667,127.666666666667,9
581.845454545455,8.37272727272727,9
603.648351648352,404.78021978022,9
636.802083333333,322.604166666667,9
4.02816901408451,216.901408450704,10
3.84931506849315,283.712328767123,10
4.75,491.116071428571,10
21.1733333333333,197.813333333333,10
29.2602739726027,218.86301369863,10
39.1075268817204,258.666666666667,10
40.1686746987952,398.228915662651,10
47.6341463414634,476.341463414634,10
55.3725490196078,640.088235294118,10
57.2142857142857,268.602040816327,10
66.2894736842105,374.210526315789,10
74.746835443038,498.860759493671,10
81.8105263157895,349.084210526316,10
86.6463414634146,272.536585365854,10
193.845070422535,132.69014084507,10
205.234567901235,165.851851851852,10
213.941860465116,337.639534883721,10
238.851851851852,327.777777777778,10
242.463768115942,577.905797101449,10
240.487179487179,308.307692307692,10
255.59,236.44,10
285.322314049587,13,10
297.536764705882,163.867647058824,10
317.925,187.1875,10
321.591549295775,25.9295774647887,10
332.395061728395,528.888888888889,10
342.72,28.744,10
353.525,398.775,10
357.984251968504,192.51968503937,10
363.427083333333,95.4791666666667,10
370.203125,362.96875,10
388.672727272727,50.6454545454545,10
384.178217821782,595.693069306931,10
389.789473684211,563.421052631579,10
397.939393939394,136.636363636364,10
407.36,277.93,10
418.408450704225,652.915492957746,10
419.704225352113,79.0985915492958,10
417.651685393258,546.685393258427,10
440.565217391304,45.3152173913044,10
449.058823529412,469.505882352941,10
457.72972972973,509.108108108108,10
479.761904761905,447.166666666667,10
487.770114942529,97.0919540229885,10
490.604166666667,116.9375,10
498.972602739726,450.986301369863,10
507.380281690141,390.450704225352,10
514.434782608696,78.1217391304348,10
514.69298245614,165.394736842105,10
517.294642857143,531.6875,10
530.571428571429,571.285714285714,10
545.943661971831,521.859154929577,10
554.68085106383,107.734042553191,10
563.127450980392,591.254901960784,10
581.059405940594,9.10891089108911,10
587.394495412844,523.422018348624,10
598.660130718954,452.235294117647,10
602.888888888889,117.527777777778,10
606.333333333333,331.166666666667,10
636.647887323944,427.845070422535,10
4.73643410852713,489.302325581395,11
15.6666666666667,448.916666666667,11
22.8585858585859,198.40404040404,11
38.1770833333333,256.8125,11
47.2444444444444,473.055555555556,11
57.1456310679612,639.961165048544,11
72.5760869565217,499.228260869565,11
81.659793814433,348.020618556701,11
92.2272727272727,382.3,11
125.978260869565,384.108695652174,11
153.925531914894,477.234042553192,11
191.365079365079,528.626984126984,11
255.783505154639,237.484536082474,11
318.412844036697,100.954128440367,11
326.277777777778,6.01388888888889,11
352.301369863014,399.260273972603,11
359.053571428571,192.741071428571,11
365.273684210526,95.8842105263158,11
389.4609375,50.359375,11
390.691358024691,564.814814814815,11
420.766990291262,77.9805825242718,11
421.720430107527,57.4838709677419,11
440.67816091954,521.977011494253,11
475.271428571429,134.171428571429,11
477.572519083969,449.053435114504,11
489.039215686275,98.8235294117647,11
486.831168831169,610.688311688312,11
497.069444444444,452.916666666667,11
503.324324324324,55.1351351351351,11
532.72,90.2133333333333,11
537.841463414634,161.560975609756,11
536.855421686747,420.614457831325,11
560.284671532847,5.44525547445255,11
567.158536585366,552.451219512195,11
571.837209302326,80.8023255813954,11
575.931623931624,485.25641025641,11
589.684210526316,523.605263157895,11
592.652173913043,651.95652173913,11
599.551470588235,621.808823529412,11
600.361904761905,116.219047619048,11
604.958904109589,332.41095890411,11
604.747826086956,409.260869565217,11
608.47191011236,160.370786516854,11
621.588888888889,185.311111111111,11
14.8834951456311,445.699029126214,12
15.2926829268293,376.048780487805,12
36.7391304347826,254.630434782609,12
58.126582278481,638.848101265823,12
70.1397849462366,500.440860215054,12
80.8585858585859,346.575757575758,12
107.224489795918,559.612244897959,12
154.190476190476,477.452380952381,12
192.52,382.12,12
209.84347826087,166.530434782609,12
219.814814814815,312.583333333333,12
238.36,193.453333333333,12
239.775280898876,325.47191011236,12
274.759036144578,327.506024096386,12
291.7,563.211111111111,12
320.089108910891,99.3267326732673,12
335.275862068966,277.701149425287,12
368.941666666667,363.391666666667,12
367.202127659574,96.4468085106383,12
390.330985915493,50.5,12
408.183098591549,320.647887323944,12
422.615384615385,56.4273504273504,12
425.790476190476,237.114285714286,12
438.077519379845,522.705426356589,12
439.608333333333,434.275,12
444.617283950617,619.913580246914,12
453.581081081081,460.918918918919,12
459.153846153846,532.897435897436,12
475.539473684211,134.789473684211,12
476.390243902439,452.426829268293,12
487.841666666667,432.983333333333,12
490.278350515464,100.731958762887,12
489.844155844156,607.623376623377,12
492.387096774194,35.3763440860215,12
505.67816091954,56.735632183908,12
511.851351351351,401.702702702703,12
515.019047619048,169.571428571429,12
521.686746987952,485.44578313253,12
525.835051546392,50.6494845360825,12
533.59756097561,89.9146341463415,12
537.958333333333,164.072916666667,12
556.483870967742,66.1935483870968,12
573.333333333333,79.5333333333333,12
575.421686746988,577.277108433735,12
575.49,612.64,12
575.175438596491,484.412280701754,12
592.120689655172,652.362068965517,12
597.427184466019,115.038834951456,12
600.028985507246,621.471014492754,12
606.336734693878,412.071428571429,12
610.057692307692,159.423076923077,12
618.408333333333,591.358333333333,12
623.44,183.733333333333,12
636.306666666667,158.826666666667,12
6.89189189189189,282.774774774775,13
14.3032786885246,443.475409836066,13
15.0918367346939,373.520408163265,13
35.6666666666667,252.677083333333,13
58.6486486486486,637.054054054054,13
60.3333333333333,522.804597701149,13
67.5,501.878048780488,13
80.5909090909091,345.418181818182,13
89.5736434108527,380.759689922481,13
108.2,288.057142857143,13
124.710843373494,528,13
128.537634408602,510.806451612903,13
153.807692307692,477.5,13
155.547169811321,288.622641509434,13
209.5,653.042857142857,13
212.326923076923,167.576923076923,13
239.487179487179,324.666666666667,13
245.152380952381,303.914285714286,13
285.483516483516,590.956043956044,13
322.5,97.6136363636364,13
335.989690721649,276.051546391753,13
341.358208955224,61.7238805970149,13
345.809523809524,248.52380952381,13
361.853658536585,282.09756097561,13
368.282608695652,363.315217391304,13
369.747252747253,96.4285714285714,13
391,49.9379310344828,13
407.554054054054,278.72972972973,13
413.615384615385,556.802197802198,13
425.839506172839,76.5308641975309,13
444.214285714286,646.242857142857,13
447.944444444444,598.055555555556,13
459.238095238095,534.559523809524,13
475.6625,135.4625,13
491.385714285714,102.642857142857,13
492.290909090909,653.181818181818,13
510.268907563025,402.663865546218,13
514.591549295775,542.43661971831,13
521.977272727273,485.602272727273,13
535.2,91.0444444444445,13
539.197530864198,167.222222222222,13
546.384615384615,459.410256410256,13
550.636363636364,537.922077922078,13
573.415841584158,483.435643564356,13
575.661157024793,614.140495867769,13
590.731481481482,652.546296296296,13
595.657142857143,113.419047619048,13
600.394366197183,336.43661971831,13
608.27027027027,435.891891891892,13
610.771929824561,158.017543859649,13
618.776785714286,590.517857142857,13
18.7708333333333,193.59375,14
34.8526315789474,251.084210526316,14
36.6781609195402,453.172413793103,14
59.3372093023256,522.5,14
61.0421052631579,636.947368421053,14
76.6197183098592,535.605633802817,14
89.1666666666667,379.863636363636,14
125.337078651685,526.865168539326,14
233.345238095238,652.345238095238,14
245.493506493506,302.636363636364,14
287.174418604651,589.453488372093,14
295.563106796117,74.7087378640777,14
302.922077922078,601.935064935065,14
315.20987654321,206.530864197531,14
324.824324324324,95.945945945946,14
346.097087378641,247.640776699029,14
349.693181818182,396.943181818182,14
363.885714285714,606.771428571429,14
372.025974025974,96.6363636363636,14
391.371212121212,49.1287878787879,14
403.253164556962,525.898734177215,14
416.644444444444,307.311111111111,14
440.203947368421,489.763157894737,14
440.9,18.5,14
458.864197530864,537.333333333333,14
479.194444444444,72.8472222222222,14
495.050420168067,122.050420168067,14
501.831325301205,623.156626506024,14
522.526315789474,484.821052631579,14
524.933333333333,433.277777777778,14
546.833333333333,458.690476190476,14
551.705128205128,536.217948717949,14
589.824074074074,652.62962962963,14
593.808510638298,112.670212765957,14
590.025,415.5125,14
594.833333333333,466.347222222222,14
611.756756756757,156.279279279279,14
619.469026548673,589.769911504425,14
623.594936708861,111.518987341772,14
628.764705882353,413.392156862745,14
636.939024390244,567.19512195122,14
634.982142857143,436.080357142857,14
639.794871794872,59.4358974358974,14
4.3,169.388888888889,15
34.1460674157303,249.797752808989,15
44.0379746835443,642.848101265823,15
56.9473684210526,521.723684210526,15
63.1818181818182,636.7,15
113.506493506494,386.74025974026,15
125.471698113208,525.679245283019,15
297.520547945205,73.5753424657534,15
305.68085106383,16.5,15
313.418439716312,154.851063829787,15
317.118421052632,205.736842105263,15
339.428571428571,273.309523809524,15
350.860465116279,5.18604651162791,15
354.447368421053,87.3421052631579,15
365.927083333333,605.822916666667,15
391.649572649573,48.0854700854701,15
421.174418604651,264.627906976744,15
439.513513513513,490.513513513513,15
443.037735849057,19.3207547169811,15
462.859154929577,154.718309859155,15
467.842105263158,409.157894736842,15
467.320388349515,449.174757281553,15
479.045977011494,533.977011494253,15
491.355555555556,99.4666666666667,15
496.75,58.5125,15
503.127450980392,621.539215686274,15
510.212121212121,48.1212121212121,15
538.326086956522,608.434782608696,15
548.541176470588,583.752941176471,15
552.328767123288,534.397260273973,15
583.252631578947,388.042105263158,15
590.569620253165,653.291139240506,15
593.328571428571,112.128571428571,15
595.780701754386,467.245614035088,15
603.268292682927,523.451219512195,15
613.297872340426,154.265957446808,15
619.952830188679,588.924528301887,15
622.989361702128,109.563829787234,15
639.74025974026,58.4935064935065,15
3.5421686746988,169,16
8.74647887323944,222.267605633803,16
33.5890410958904,248.657534246575,16
46.4081632653061,642.897959183673,16
52.7662337662338,303.883116883117,16
64.8504672897196,636.07476635514,16
110.0875,386.95,16
124.91935483871,524.709677419355,16
146.256756756757,203.932432432432,16
163.356164383562,440.260273972603,16
191.548672566372,385.53982300885,16
266.175,648.5,16
301.904761904762,15.8095238095238,16
300.222222222222,72.9444444444444,16
311.077464788732,153.971830985915,16
315.217391304348,234,16
320,205.346153846154,16
349.552083333333,8.03125,16
386.481481481481,292.703703703704,16
394.903614457831,552.457831325301,16
412.948717948718,558.128205128205,16
415.925531914894,583.574468085106,16
424.955555555556,307.055555555556,16
423.011764705882,267.188235294118,16
432.108108108108,546.635135135135,16
444.398148148148,20.7222222222222,16
448.881188118812,653.485148514852,16
448.869565217391,611.29347826087,16
469.561797752809,87.5730337078652,16
471.958904109589,609.86301369863,16
487.181818181818,558.883116883117,16
492.873786407767,100.757281553398,16
498.293333333333,62.92,16
511.6,49.0476190476191,16
539.288,610.56,16
577.16,444.533333333333,16
583.925925925926,95.0493827160494,16
592.458333333333,343.277777777778,16
605.347826086957,522.495652173913,16
614.333333333333,152.617283950617,16
616.151898734177,409.139240506329,16
621.78,107.55,16
619.471153846154,588.432692307692,16
4.43965517241379,169.353448275862,17
8.02666666666667,220.613333333333,17
21.0561797752809,191.606741573034,17
23.5479452054795,653.821917808219,17
25.3896103896104,495.506493506493,17
48.47,642.75,17
50.0588235294118,560.505882352941,17
63.2837837837838,233.216216216216,17
66.0581395348837,635.139534883721,17
81.0787401574803,340.157480314961,17
106.151162790698,386.767441860465,17
123.503703703704,524.251851851852,17
126.528571428571,547.942857142857,17
136.296,429.984,17
147.973333333333,178.933333333333,17
148.602739726027,202.986301369863,17
162.35632183908,441.183908045977,17
191.959183673469,386.408163265306,17
220.077669902913,288.097087378641,17
228.977011494253,574.977011494253,17
245.608108108108,653.310810810811,17
256.715447154472,574.341463414634,17
268,649.89156626506,17
302.617283950617,71.9135802469136,17
315.348837209302,233.395348837209,17
332.544217687075,599.034013605442,17
339.542168674699,218.518072289157,17
348.595744680851,10.968085106383,17
364.754901960784,412.852941176471,17
368.935064935065,4.92207792207792,17
385.989361702128,291.244680851064,17
398.384615384615,652.307692307692,17
412.205882352941,558.333333333333,17
426.542168674699,309.590361445783,17
430.836734693878,547.65306122449,17
436.09756097561,250.841463414634,17
445.657407407407,22,17
473.539473684211,609.342105263158,17
487.305882352941,560.376470588235,17
494.594339622641,101.88679245283,17
501.051948051948,66.4545454545455,17
512.946808510638,50.1063829787234,17
548.233009708738,404.038834951456,17
544.459459459459,549.459459459459,17
553.506666666667,532.546666666667,17
589.739726027397,568.520547945206,17
597.417391304348,468.965217391304,17
618.828571428571,587.847619047619,17
7.38571428571429,218.357142857143,18
24.08,494.25,18
24.8390804597701,653.563218390805,18
27.3157894736842,215.684210526316,18
36.568345323741,332.589928057554,18
50.6595744680851,642.86170212766,18
55.7567567567568,500.405405405405,18
81.3660714285714,338.75,18
102.479452054795,336.191780821918,18
103.088888888889,386.9,18
117.183098591549,291.704225352113,18
148.116279069767,357.627906976744,18
151.011111111111,178.688888888889,18
160.865168539326,442.022471910112,18
173.610526315789,515.063157894737,18
207.898876404494,573.696629213483,18
219.011764705882,288.105882352941,18
244.333333333333,652.208333333333,18
259.275510204082,573.132653061224,18
269.774193548387,650.94623655914,18
316.315789473684,231.842105263158,18
325.360824742268,209.278350515464,18
330.649253731343,550.791044776119,18
331.839160839161,599.986013986014,18
346.833333333333,13.7857142857143,18
358.986301369863,281.109589041096,18
360.814814814815,64.3950617283951,18
363.524390243902,412.817073170732,18
366.975,8.5375,18
382.535714285714,47.6339285714286,18
386.247311827957,415.924731182796,18
385.485714285714,289.714285714286,18
390.298701298701,358.285714285714,18
396.621951219512,574.024390243902,18
411.835616438356,559.986301369863,18
418.842857142857,101.214285714286,18
443.948051948052,472.961038961039,18
452.157303370787,614.404494382022,18
454.15625,651.375,18
481.209302325581,489.558139534884,18
496.119565217391,102.902173913043,18
498.446280991736,40.1404958677686,18
512.189189189189,176.297297297297,18
519.20618556701,420.453608247423,18
524.155339805825,460.252427184466,18
577.320388349515,435.145631067961,18
591.557142857143,567.557142857143,18
590.105263157895,78.3578947368421,18
595.625,284.340909090909,18
597.888888888889,430.222222222222,18
603.946666666667,150.76,18
612.756756756757,330.585585585586,18
618.518072289157,587.78313253012,18
619.905882352941,422.188235294118,18
23.2033898305085,493.110169491525,19
25.9207920792079,653.564356435644,19
25.9081632653061,213.234693877551,19
33.1428571428571,416.914285714286,19
37.3897058823529,331.463235294118,19
48.8434782608696,560.730434782609,19
54.8229166666667,500.854166666667,19
81.265306122449,337.397959183673,19
101.364705882353,387.588235294118,19
102.40243902439,335.658536585366,19
117.941860465116,292.848837209302,19
135.346774193548,431.16935483871,19
148.113924050633,360.037974683544,19
159.615384615385,443.288461538462,19
178.516853932584,177,19
209.208791208791,153.582417582418,19
209.176470588235,573.932773109244,19
261.355555555556,572.044444444444,19
267.252631578947,587.873684210526,19
290.952941176471,14.6823529411765,19
357.943396226415,36.5943396226415,19
360.338028169014,279.014084507042,19
386.03738317757,415.96261682243,19
398.688172043011,574.172043010753,19
410.493975903614,616.951807228916,19
421.111111111111,102.013888888889,19
427.609756097561,628.121951219512,19
441.676056338028,70.943661971831,19
445.765432098765,22.7654320987654,19
443.672727272727,473.536363636364,19
446.102564102564,286.128205128205,19
479.5,492.428571428571,19
497.792682926829,103.914634146341,19
511.870689655172,178.198275862069,19
535.138888888889,429.472222222222,19
548.835294117647,549.694117647059,19
561.276595744681,577.723404255319,19
576.661538461538,435.915384615385,19
584.911392405063,524.670886075949,19
592.716216216216,566.662162162162,19
