3.78082191780822,427.013698630137,1,0
344.977272727273,243.125,1,1
366.485148514851,652.257425742574,1,2
378.922413793103,352.887931034483,1,3
395.0,583.116883116883,1,4
444.240963855422,652.939759036145,1,5
470.987012987013,457.415584415584,1,6
476.350649350649,123.441558441558,1,7
475.776315789474,77.1842105263158,1,8
479.482352941176,9.90588235294118,1,9
518.694736842105,421.8,1,10
523.304347826087,120.815217391304,1,11
339.073170731707,94.0731707317073,1,12
534.133333333333,92.6111111111111,1,13
545.977528089888,402.977528089888,1,14
550.891891891892,509.540540540541,1,15
555.948717948718,552.777777777778,1,16
562.490566037736,340.867924528302,1,17
573.855555555556,592.522222222222,1,18
590.540983606557,182.516393442623,1,19
589.69298245614,349.921052631579,1,20
604.172413793103,15.9051724137931,1,21
610.430555555556,75.1111111111111,1,22
614.03488372093,359.837209302326,1,23
622.808988764045,197.820224719101,1,24
543.807692307692,114.673076923077,1,25
331.065217391304,78.6086956521739,1,26
497.712328767123,610.479452054794,1,27
314.0,65.7604166666667,1,28
11.960396039604,476.90099009901,1,29
322.071428571429,567.34693877551,1,30
35.9041095890411,428.205479452055,1,31
39.5596330275229,382.128440366972,1,32
43.05,236.86,1,33
43.5285714285714,198.957142857143,1,34
46.8271604938272,410.024691358025,1,35
47.7222222222222,276.430555555556,1,36
85.8552631578947,332.947368421053,1,37
83.5714285714286,274.098901098901,1,38
93.5135135135135,475.459459459459,1,39
130.691489361702,185.851063829787,1,40
23.9365079365079,216.02380952381,1,41
136.805555555556,589.444444444444,1,42
130.854961832061,616.87786259542,1,43
280.358974358974,105.576923076923,1,44
273.47191011236,583.089887640449,1,45
278.89928057554,560.41726618705,1,46
272.2875,25.2125,1,47
308.011111111111,229.366666666667,1,48
228.828282828283,580.141414141414,1,49
160.47619047619,443.130952380952,1,50
162.257142857143,160.071428571429,1,51
152.855263157895,498.289473684211,1,52
240.702702702703,308.445945945946,1,53
378.46218487395,320.756302521008,2,54
500.414285714286,607.957142857143,2,27
377.766666666667,352.366666666667,2,3
399.243243243243,385.135135135135,2,55
419.652777777778,128.930555555556,2,56
445.6,652.527272727273,2,5
448.801801801802,77.1891891891892,2,57
470.666666666667,459.885714285714,2,6
475.220930232558,124.662790697674,2,7
477.067961165049,78.5145631067961,2,8
514.611111111111,406.041666666667,2,10
583.931034482759,632.991379310345,2,58
524.048,604.752,2,59
543.253012048193,136.168674698795,2,25
545.781609195402,403.241379310345,2,14
567.702380952381,287.261904761905,2,60
582.487179487179,96.3589743589744,2,61
601.431818181818,49.4431818181818,2,22
606.835443037975,11.493670886076,2,21
614.979166666667,361.770833333333,2,23
619.736842105263,423.828947368421,2,62
367.760416666667,651.21875,2,2
521.958333333333,440.194444444444,2,63
364.013333333333,630.04,2,64
182.460784313725,353.666666666667,2,65
333.364705882353,77.5411764705882,2,26
345.156626506024,241.240963855422,2,1
7.9646017699115,232.796460176991,2,41
12.45,408.891666666667,2,0
41.1724137931034,235.068965517241,2,33
46.527027027027,275.094594594595,2,36
82.2365591397849,272.795698924731,2,38
131.728971962617,615.214953271028,2,43
133.111111111111,186.177777777778,2,40
149.79347826087,464.804347826087,2,50
152.223684210526,500.631578947368,2,52
149.576086956522,404.630434782609,2,66
109.436893203883,268.932038834951,2,67
269.256097560976,636.5,2,68
183.175257731959,330.577319587629,2,69
195.186274509804,380.686274509804,2,70
205.181818181818,253.636363636364,2,71
231.132530120482,576.698795180723,2,49
260.560975609756,608.439024390244,2,45
270.147368421053,24.2736842105263,2,47
309.692307692308,187.009615384615,2,72
282.084210526316,103.484210526316,2,44
299.626666666667,112.813333333333,2,73
165.6,160.342857142857,2,51
479.936842105263,10.6947368421053,3,9
384.287128712871,4.28712871287129,3,74
477.803418803419,80.9145299145299,3,8
495.046511627907,419.627906976744,3,81
493.239436619718,149.281690140845,3,75
476.285714285714,126.892857142857,3,7
389.640776699029,165.067961165049,3,76
450.229885057471,79.5862068965517,3,57
426.541666666667,237.75,3,77
393.704225352113,30.1267605633803,3,78
383.385714285714,196.557142857143,3,79
502.87323943662,605.816901408451,3,27
457.676056338028,497.380281690141,3,80
514.277777777778,406.477777777778,3,10
606.947368421053,8.04210526315789,3,21
545.785714285714,403.392857142857,3,14
550.397590361446,465.204819277108,3,82
551.416666666667,580.555555555556,3,16
557.917525773196,53.2577319587629,3,83
563.253521126761,644.028169014084,3,84
566.652173913043,615.420289855072,3,18
584.058823529412,632.487394957983,3,58
597.679487179487,432.871794871795,3,85
597.371794871795,356.923076923077,3,20
602.877777777778,45.4444444444444,3,22
615.625,363.535714285714,3,23
639.197368421053,417.578947368421,3,62
379.25,319.151785714286,3,54
525.336206896552,602.939655172414,3,59
368.325,650.575,3,2
366.135416666667,603.5,3,86
365.296296296296,628.333333333333,3,64
365.757281553398,333.145631067961,3,3
7.43055555555556,231.736111111111,3,41
10.462962962963,406.12037037037,3,0
39.0,233.049382716049,3,33
48.8170731707317,406.646341463415,3,35
54.2459016393443,220.098360655738,3,34
76.5569620253165,555.518987341772,3,87
81.1770833333333,271.260416666667,3,38
103.851351351351,365.202702702703,3,88
131.87619047619,613.209523809524,3,43
136.379310344828,186.528735632184,3,40
149.8,464.833333333333,3,50
148.695652173913,404.460869565217,3,66
158.923076923077,445.725274725275,3,89
45.6551724137931,272.620689655172,3,36
251.625,561.6375,3,46
232.19801980198,576.623762376238,3,49
345.373493975904,239.33734939759,3,1
322.734693877551,118.214285714286,3,12
311.55,87.94,3,26
306.445378151261,48.7478991596639,3,28
341.21897810219,27.3357664233577,3,90
283.339285714286,101.758928571429,3,44
279.346774193548,334.612903225806,3,91
274.114285714286,84.7642857142857,3,92
269.142857142857,23.2436974789916,3,47
259.691666666667,609.35,3,45
301.114942528736,111.229885057471,3,73
382.289719626168,4.0,4,74
481.0375,559.3875,4,93
401.186046511628,302.43023255814,4,54
406.683673469388,562.142857142857,4,4
453.015384615385,589.353846153846,4,94
456.610687022901,566.618320610687,4,95
458.866666666667,63.5333333333333,4,57
476.333333333333,128.5,4,7
478.684684684685,83.2612612612613,4,8
515.62,165.28,4,75
581.714285714286,116.441558441558,4,61
535.037974683544,60.0886075949367,4,96
545.9375,404.075,4,14
557.54,51.64,4,83
567.126126126126,617.144144144144,4,18
583.91935483871,631.677419354839,4,58
597.843373493976,359.469879518072,4,20
604.289156626506,41.6144578313253,4,22
606.677777777778,6.51111111111111,4,21
366.987012987013,627.181818181818,4,64
630.6125,465.8375,4,97
323.826923076923,117.086538461538,4,12
528.435294117647,145.352941176471,4,25
309.412280701754,183.815789473684,4,72
314.072072072072,87.009009009009,4,26
9.14583333333333,375.03125,4,98
8.73913043478261,402.904347826087,4,0
37.1842105263158,231.236842105263,4,33
44.6630434782609,270.717391304348,4,36
74.9875,553.075,4,87
80.4673913043478,269.695652173913,4,38
90.1168831168831,529.909090909091,4,99
116.973684210526,455.105263157895,4,100
131.939393939394,611.323232323232,4,43
9.76635514018692,209.831775700935,4,41
147.910447761194,404.335820895522,4,66
159.168831168831,320.649350649351,4,69
191.715596330275,649.48623853211,4,101
197.888888888889,305.152777777778,4,102
233.271844660194,576.961165048544,4,49
252.078947368421,561.828947368421,4,46
279.477941176471,333.345588235294,4,91
284.410852713178,100.434108527132,4,44
298.6953125,140.9453125,4,73
138.619718309859,185.943661971831,4,40
406.941860465116,229.639534883721,5,77
404.725,134.25,5,56
